Unique_ID,Voyage,CTD,Date,Year,Month,Day,Lat,Lon,Chl.c3,Chl.c2,Chl.c2_1,Chl.c1,Per,X19but,Fuco,Neox,Pra,Viol,X19hex,Ddx,Allo,Zea,Lut,ChlcMGDG.18,ChlcMGDG.14,Chl.b,DVChla,Tchla,Haptophytes,Pelagophytes,Cryptophytes,Dinoflagellates.A,Syn,Diatoms,Green
K_00094,nbp97_8,U.S. JGOFS AESOPS,19970109,1997,1,9,-76.5058,177.975,0,0,0,0,0,0,0.9625,0,0,0,0.2247,0.4488,0,0,0,0,0,0,0,1.5847,0.561605909,0,0,0,0,1.023094091,0
K_00095,nbp97_8,U.S. JGOFS AESOPS,19970109,1997,1,9,-76.5058,177.975,0,0,0,0,0,0,0.9867,0,0,0,0.2308,0.5165,0,0,0,0,0,0,0,1.6863,0.596586615,0,0,0,0,1.089713385,0
K_00096,nbp97_8,U.S. JGOFS AESOPS,19970109,1997,1,9,-76.5003,175.999,0.1174,0,0,0,0.0596,0.0102,1.1596,0,0,0.0033,0.5711,0.2021,0.02,0,0,0,0,0.0099,0,2.1192,0.842627799,0.01086814,0.023230595,0.042171541,0,1.184274181,0.016027744
K_00097,nbp97_8,U.S. JGOFS AESOPS,19970109,1997,1,9,-76.5058,177.975,0.1036,0,0,0,0.042,0.0033,1.1893,0,0,0.0038,0.5814,0.0057,0,0,0,0,0,0.0762,0,2.1397,0.850321192,0,0,0.029508781,0,1.129586969,0.130283058
K_00098,nbp97_8,U.S. JGOFS AESOPS,19970109,1997,1,9,-76.5058,177.975,0.0179,0,0,0,0.0087,0.009,1.4558,0,0,0,0.4123,0.0014,0,0,0,0,0,0.0664,0,2.4696,1.28679092,0,0,0.006299275,0,1.105827056,0.070682749
K_00099,nbp97_8,U.S. JGOFS AESOPS,19970109,1997,1,9,-76.5058,177.975,0.0294,0,0,0,0.0308,0.0111,1.4786,0,0,0.0038,0.4144,0.0042,0,0,0,0,0,0.0694,0,2.511,0.615003186,0.015045739,0,0.021897606,0,1.736875237,0.122178232
K_00100,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5,172.0035,0.0993,0,0,0,0,0.0046,0.2795,0,0,0,0.4087,0.0553,0.002,0,0.0018,0,0,0,0,1.043,0.722449726,0.001674394,0.031442235,0,0,0.287433644,0
K_00101,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5,172.0035,0.0935,0,0,0,0,0,0.3186,0,0,0,0.4532,0.1958,0.0088,0,0.0079,0,0,0,0,1.0769,0.760552111,0,0.00817104,0,0,0.308176849,0
K_00102,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5,172.0035,0.1207,0,0,0,0,0.0117,0.3259,0,0,0,0.4725,0.2782,0.0216,0,0.0195,0,0,0,0,1.1734,0.80304019,0.014470037,0.042070957,0,0,0.313818815,0
K_00103,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5025,174.0042,0.0241,0,0,0,0,0,0.3412,0,0,0,0.3879,0.3051,0.04,0,0.0361,0,0,0.0031,0,0.9234,0.680959832,0,0.019950638,0,0,0.201229995,0.021259535
K_00104,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5025,174.0042,0.0465,0,0,0,0,0,0.3564,0,0,0.0018,0.3678,0.2894,0.0321,0,0.029,0,0,0.0082,0,1.0356,0.48772368,0,0.088482633,0,0,0.450787824,0.008605863
K_00105,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5025,174.0042,0.0526,0,0,0,0,0.004,0.3576,0,0.022,0,0.4143,0.2824,0.0272,0,0.0246,0,0,0.0212,0,0.9462,0.711269445,0,0.014345643,0,0,0.198315587,0.022269326
K_00106,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5,172.0035,0.1105,0,0,0,0,0.005,0.3729,0,0,0,0.4582,0.2893,0.0358,0,0.0323,0,0,0,0,1.1339,0.746206288,0.001246011,0.035608786,0,0,0.350838915,0
K_00107,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5,172.0035,0.0737,0,0,0,0,0,0.3788,0,0,0,0.6587,0.3664,0.0215,0,0.0194,0,0,0.0171,0,1.393,1.148222551,0,0.010720292,0,0,0.212150845,0.021906312
K_00108,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5025,174.0042,0.0199,0,0,0,0,0,0.3794,0,0,0,0.3573,0.2921,0.0336,0,0.0304,0,0,0.028,0,0.9879,0.68937594,0,0.017384682,0,0,0.24467656,0.036462818
K_00109,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5,172.0035,0.1311,0,0,0,0,0.0055,0.4095,0,0,0.0017,0.5677,0.3286,0.044,0,0.0397,0,0,0.0371,0,1.2781,0.705006052,0,0.111622565,0,0,0.436386718,0.025084665
K_00110,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5025,174.0042,0.0179,0,0,0,0,0.0013,0.5548,0,0,0,0,0.256,0.0361,0,0.0326,0,0,0.0084,0,0.8171,5.07E-06,0.002542421,0.125632133,0,0,0.682195499,0.006724873
K_00111,nbp97_8,U.S. JGOFS AESOPS,19970110,1997,1,10,-76.5025,174.0042,0.1324,0,0,0,0,0.0119,0.6717,0,0.0135,0.003,0.5173,0.0995,0.0077,0,0.007,0,0,0.1013,0,1.5062,0.258133219,0.019958074,0.005197595,0,0,0.991176311,0.2317348
K_00112,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.501,169.0023,0.1647,0,0,0,0,0.0623,0.3213,0,0,0,1.7054,0.2209,0.0281,0,0.0254,0,0,0,0,2.8088,2.393242014,0.039107133,0,0,0,0.362198937,0.014251917
K_00113,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.5017,169.9843,0.901,0,0,0,0,0.0697,0.8541,0,0,0,6.4696,0.8533,0.0696,0,0,0,0,0.1482,0,9.746,7.920627448,0.0076887,0.036809152,0,0,1.780874699,0
K_00114,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.5017,169.9843,0.9256,0,0,0,0,0,0.8542,0,0,0,6.2883,0.8023,0.1106,0,0,0,0,0,0,9.3903,6.976960631,0,0.06392126,0,0,2.349418109,0
K_00115,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.5017,169.9843,1.8216,0,0,0,0,0,0.9013,0,0,0,6.3511,0.7417,0.1208,0,0,0,0,0,0,9.5966,7.025579245,0,0.068883402,0,0,2.502137354,0
K_00116,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.5017,169.9843,0.841,0,0,0,0,0,0.9461,0,0,0,6.7713,0.9213,0.0929,0,0,0,0,0.105,0,10.0596,7.391174077,0,0.05563901,0,0,2.612786913,0
K_00117,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.5017,169.9843,0.9387,0,0,0,0,0.0172,0.9837,0,0.0204,0,6.4632,0.8177,0.0611,0,0,0,0,0,0,10.5569,7.927347659,0,0.031416279,0.002180751,0,2.595955311,0
K_00118,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.501,169.0023,0.914,0,0,0,0,0.114,1.0044,0,0,0,5.8534,0.7424,0.1241,0,0.1121,0,0,0,0,9.4246,7.009627403,0.020444473,0.062188097,0,0,2.332340027,0
K_00119,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.501,169.0023,1.0615,0,0,0,0,0,1.1702,0,0,0,7.0065,1.1042,0,0,0,0,0,0,0,10.6985,7.354775299,0,0.009867734,0,0,3.333856967,0
K_00120,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.501,169.0023,0.7375,0,0,0,0,0.038,1.1992,0,0,0,7.3192,1.1704,0.1473,0,0.1331,0,0,0,0,11.0719,8.107243347,0,0.073146757,0,0,2.891509896,0
K_00121,nbp97_8,U.S. JGOFS AESOPS,19970111,1997,1,11,-76.501,169.0023,0.9542,0,0,0,0,0.0644,1.3652,0,0,0,7.558,1.197,0.0542,0,0.0489,0,0,0,0,10.4963,7.115082262,0.007264772,0.024716638,0,0,3.349236328,0
K_00122,rr_7,U.S. JGOFS AESOPS,19970111,1997,1,11,-60.23,-170.0712,0.02,0,0.026,0,0,0.012,0.064,0,0,0,0.025,0.007,0,0,0,0,0,0.005,0,0.136,0.022987019,0.019452109,1.04E-05,0,0,0.088068022,0.005482411
K_00123,rr_7,U.S. JGOFS AESOPS,19970111,1997,1,11,-60.23,-170.0713,0.014,0,0.187,0,0.063,0.023,0.211,0,0,0,0.114,0.108,0.002,0.003,0,0,0,0.014,0,0.312,0.067840501,0.030345421,0.003999819,0.030874125,0.001482,0.140857823,0.036600312
K_00124,rr_7,U.S. JGOFS AESOPS,19970111,1997,1,11,-60.23,-170.0713,0.012,0,0.204,0,0.059,0.028,0.234,0,0,0,0.121,0.126,0.003,0.004,0,0,0,0.014,0,0.308,0.065570844,0.033825289,0.005923041,0.026368654,0.001954165,0.141407647,0.03295036
K_00125,rr_7,U.S. JGOFS AESOPS,19970111,1997,1,11,-60.23,-170.0713,0.012,0,0.19,0,0.071,0.028,0.236,0,0,0,0.123,0.129,0.003,0.004,0,0,0,0.014,0,0.377,0.079405844,0.040236654,0.007967214,0.037700987,0.002354682,0.169529789,0.039804831
K_00126,rr_7,U.S. JGOFS AESOPS,19970111,1997,1,11,-60.23,-170.0712,0.011,0,0.21,0,0.073,0.031,0.294,0,0,0,0.131,0.131,0.003,0.007,0,0,0,0.014,0,0.393,0.076743595,0.04050859,0.006332237,0.03526118,0.004132756,0.194474287,0.035547355
K_00127,rr_7,U.S. JGOFS AESOPS,19970111,1997,1,11,-60.23,-170.0712,0.073,0,0.193,0,0.065,0.031,0.296,0,0,0,0.138,0.107,0.003,0.005,0,0,0,0.014,0,0.509,0.160999987,0.01264705,0.001152298,0.03709706,0.001996437,0.262869974,0.032237193
K_00128,rr_7,U.S. JGOFS AESOPS,19970111,1997,1,11,-60.23,-170.0712,0.011,0,0.219,0,0.065,0.034,0.336,0,0,0,0.143,0.159,0.003,0.007,0,0,0,0.015,0,0.539,0.160476894,0.014169496,0.00110446,0.03575892,0.002709454,0.291712946,0.033067831
K_00129,rr_7,U.S. JGOFS AESOPS,19970111,1997,1,11,-60.23,-170.0712,0.152,0,0.264,0,0,0.059,0.486,0,0,0,0.116,0.04,0.002,0,0,0,0,0.022,0,0.803,0.153867917,0.016171196,0,0,0,0.632960886,0
K_00130,nbp97_3,U.S. JGOFS AESOPS,19970112,1997,1,12,-73.9724,175.895,0.0071,0,0,0,0.0065,0.0111,0.009,0,0.0035,0,0.0375,0.0036,0.0023,0,0,0,0,0.0368,0,0.0838,0.012190844,0.0122737,0.001064083,0.005080495,0,0.001415116,0.051775762
K_00131,nbp97_3,U.S. JGOFS AESOPS,19970112,1997,1,12,-73.9629,175.7887,0.0045,0,0,0,0,0.0096,0.0127,0,0.0028,0,0.0247,0.0025,0.0031,0,0,0,0,0.0206,0,0.0679,0.023738871,0.001334938,0.002383813,0,0,0.005906267,0.034536112
K_00132,nbp97_3,U.S. JGOFS AESOPS,19970112,1997,1,12,-73.9629,175.7887,0.0081,0,0,0,0.0051,0.011,0.0157,0,0.0038,0,0.0342,0.0034,0.0023,0,0,0,0,0.0273,0,0.0714,0.011538429,0.013182093,0.001105138,0.004138697,0,0.006062991,0.035372652
K_00133,nbp97_3,U.S. JGOFS AESOPS,19970112,1997,1,12,-73.9629,175.7887,0.0046,0,0,0,0,0.0103,0.0189,0,0.0032,0,0.0348,0.0028,0.0021,0,0,0,0,0.038,0,0.0739,0.033903808,0,0.001646948,0,0,0.009850542,0.028498701
K_00134,nbp97_3,U.S. JGOFS AESOPS,19970112,1997,1,12,-73.9724,175.895,0.0098,0,0,0,0.0039,0.01,0.0295,0,0.0025,0,0.0325,0.0044,0.0025,0,0,0,0,0.0338,0,0.0882,0.010458129,0.011169852,0.00114468,0.003015548,0,0.015416372,0.046995418
K_00135,nbp97_3,U.S. JGOFS AESOPS,19970112,1997,1,12,-73.9724,175.895,0.0127,0,0,0,0.0061,0.0143,0.0348,0,0.002,0,0.041,0.0071,0.0029,0,0,0,0,0.0534,0,0.1131,0.012604197,0.0161786,0.001267124,0.004503314,0,0.016192235,0.062354529
K_00136,rr_7,U.S. JGOFS AESOPS,19970112,1997,1,12,-60.9163,-169.2522,0.062,0,0.065,0,0,0.018,0.085,0,0,0,0.203,0.014,0.002,0.001,0,0,0,0.002,0,0.269,0.167403354,0.016653568,0.009752034,0,0,0.075191043,0
K_00137,rr_7,U.S. JGOFS AESOPS,19970112,1997,1,12,-60.9165,-169.2522,0.028,0,0.051,0,0.011,0.007,0.098,0,0,0,0.043,0.063,0.001,0,0,0,0,0.003,0,0.164,0.057233172,0.001369773,0.004764601,0.007442396,0,0.082028768,0.01116129
K_00138,rr_7,U.S. JGOFS AESOPS,19970112,1997,1,12,-60.9165,-169.2522,0.032,0,0.066,0,0.009,0.009,0.138,0,0,0,0.057,0.062,0.001,0,0,0,0,0.003,0,0.226,0.079369094,0.001388653,0.00519974,0.006371063,0,0.121877544,0.011793906
K_00139,rr_7,U.S. JGOFS AESOPS,19970112,1997,1,12,-60.9163,-169.2522,0.117,0,0.119,0,0,0.034,0.162,0,0,0,0.336,0.022,0.005,0.002,0,0,0,0.002,0,0.458,0.264597127,0.033230704,0.02365282,0,0,0.13651935,0
K_00140,rr_7,U.S. JGOFS AESOPS,19970112,1997,1,12,-60.9165,-169.2522,0.029,0,0.079,0,0.01,0.012,0.185,0,0,0,0.067,0.057,0.002,0.001,0,0,0,0.003,0,0.32,0.023198232,0.002216218,0.000981949,0.016237005,0,0.273007994,0.003782478
K_00141,rr_7,U.S. JGOFS AESOPS,19970112,1997,1,12,-60.9163,-169.2522,0.054,0,0.163,0,0.019,0.023,0.296,0,0,0,0.104,0.066,0.002,0.001,0,0,0,0.005,0,0.452,0.237381918,0,0.007522093,0.011477512,0,0.182995541,0.011064188
K_00142,rr_7,U.S. JGOFS AESOPS,19970112,1997,1,12,-60.9163,-169.2522,0.093,0,0.21,0,0.034,0.035,0.384,0,0,0,0.159,0.065,0.003,0.002,0,0,0,0.007,0,0.641,0.368475785,0,0.012241929,0.020875593,0,0.218615397,0.015796711
K_00143,rr_7,U.S. JGOFS AESOPS,19970112,1997,1,12,-60.9163,-169.2522,0.17,0,0.355,0,0.077,0.058,0.666,0,0,0,0.272,0.082,0.005,0.004,0,0,0,0.009,0,1.175,0.092037985,0.083747739,0.030367172,0.061111736,0,0.885515714,0.006980006
K_00144,nbp97_1,U.S. JGOFS AESOPS,19970113,1997,1,13,-76.5153,168.9581,0.1329,0,0,0,0.0487,0.0372,0.2719,0,0,0,0.5837,0.0556,0.0257,0,0,0,0,0.0478,0,1.0724,0.539961561,0.069168265,0.134998405,0.035252151,0,0.254321295,0.038698323
K_00145,nbp97_1,U.S. JGOFS AESOPS,19970113,1997,1,13,-76.5153,168.9581,0.371,0,0,0,0.0479,0.0096,0.4055,0,0,0.0064,2.2829,0.1775,0.0766,0,0,0,0,0,0,3.4446,2.841042843,0,0.072892543,0.046453205,0,0.48421141,0
K_00146,nbp97_1,U.S. JGOFS AESOPS,19970113,1997,1,13,-76.5153,168.9581,0.2286,0,0,0,0.2027,0.0304,0.6523,0,0,0,0.435,0.1681,0.0752,0,0,0,0,0.0486,0,1.2336,0.153621242,0.02541443,0.118340126,0.130624743,0,0.650787224,0.154812235
K_00147,nbp97_1,U.S. JGOFS AESOPS,19970113,1997,1,13,-76.5153,168.9581,0.0431,0,0,0,0.0922,0,0.6716,0,0,0,0.0958,0.2561,0.0099,0,0,0,0,0.1261,0,1.1774,0.386339598,0,0.041568465,0.291214515,0,0.344490314,0.113787108
K_00148,nbp97_1,U.S. JGOFS AESOPS,19970113,1997,1,13,-76.5153,168.9581,0.0815,0,0,0,0.2413,0.0424,0.8971,0,0,0,0.1383,0.3642,0,0,0,0,0,0,0,1.5464,0.521434862,0.030930362,0,0.191231478,0,0.802803298,0
K_00149,nbp97_1,U.S. JGOFS AESOPS,19970113,1997,1,13,-76.5153,168.9581,0.1221,0,0,0,0.0912,0,0.9557,0,0,0,0.2215,0.2643,0.0102,0,0,0,0,0.0855,0,1.5911,0.831376122,0,0.038026393,0.263988312,0,0.385309388,0.072399785
K_00150,nbp97_1,U.S. JGOFS AESOPS,19970113,1997,1,13,-76.5153,168.9581,0.2244,0,0,0,0.0797,0,1.0342,0,0,0.0076,0.6385,0.1528,0.0075,0,0,0,0,0.0254,0,2.3081,0.960071093,0,0.009871643,0.057281906,0,1.232286567,0.04858879
K_00151,nbp97_1,U.S. JGOFS AESOPS,19970113,1997,1,13,-76.5153,168.9581,0.1356,0,0,0,0.0602,0,1.1389,0,0,0.0111,0.3992,0.1853,0.0091,0,0,0,0,0.0721,0,2.2243,0.599455368,0,0.011608165,0.043196903,0,1.438126912,0.131912653
K_00152,rr_6,U.S. JGOFS AESOPS,19970113,1997,1,13,-60.2355,-170.4597,0.029,0,0.033,0,0.007,0.033,0.057,0,0,0.005,0.062,0.012,0.001,0.001,0.001,0,0,0.026,0,0.192,0.103181465,0.040303642,0.001143226,0.023923058,0,0.006110086,0.017338523
K_00153,rr_6,U.S. JGOFS AESOPS,19970113,1997,1,13,-60.2355,-170.4597,0.027,0,0.044,0,0.006,0.029,0.059,0,0,0.007,0.07,0.028,0.002,0.002,0.001,0,0,0.026,0,0.184,0.097190162,0.027903586,0.001874806,0.016975941,0.00072342,0.024279135,0.015052948
K_00154,rr_6,U.S. JGOFS AESOPS,19970113,1997,1,13,-60.2355,-170.4597,0.029,0,0.045,0,0.006,0.03,0.06,0,0,0.007,0.077,0.029,0.002,0.002,0.001,0,0,0.026,0,0.195,0.108688868,0.028649659,0.001906512,0.017263163,0.000739909,0.022463396,0.015288493
K_00155,rr_6,U.S. JGOFS AESOPS,19970113,1997,1,13,-60.2355,-170.4597,0.028,0,0.044,0,0.006,0.027,0.062,0,0,0.008,0.069,0.028,0.002,0.002,0,0,0,0.023,0,0.195,0.044045199,0.04084239,0.001756291,0.004859866,0.003541001,0.070641887,0.029313365
K_00156,rr_6,U.S. JGOFS AESOPS,19970113,1997,1,13,-60.2355,-170.4597,0.029,0,0.044,0,0.005,0.029,0.064,0,0,0.007,0.075,0.028,0.002,0.001,0,0,0,0.025,0,0.203,0.048503927,0.044280483,0.001781382,0.004104358,0,0.072640334,0.031689516
K_00157,rr_6,U.S. JGOFS AESOPS,19970113,1997,1,13,-60.2355,-170.4597,0.027,0,0.042,0,0.007,0.028,0.066,0,0,0.008,0.069,0.025,0.002,0.002,0,0,0,0.024,0,0.209,0.045067263,0.043800607,0.001800709,0.005803606,0.003494203,0.077854969,0.031178644
K_00158,rr_6,U.S. JGOFS AESOPS,19970113,1997,1,13,-60.2355,-170.4597,0.027,0,0.043,0,0.006,0.028,0.068,0,0,0.009,0.072,0.026,0.002,0.002,0,0,0,0.024,0,0.216,0.047621422,0.043796808,0.001825699,0.005039275,0.003541186,0.082260934,0.031914678
K_00159,rr_6,U.S. JGOFS AESOPS,19970113,1997,1,13,-60.2355,-170.4597,0.029,0,0.043,0,0.007,0.028,0.069,0,0,0.008,0.074,0.025,0.001,0.002,0,0,0,0.025,0,0.22,0.049104555,0.043568432,0.000919452,0.005898022,0.003388439,0.08424008,0.03288102
K_00160,nbp97_3,U.S. JGOFS AESOPS,19970114,1997,1,14,-76.4134,-177.9587,0.0026,0,0,0,0,0.0079,0.0021,0,0.0014,0,0.0199,0.0017,0.003,0,0,0,0,0.0037,0,0.0374,0.019845453,0.001092661,0.002392263,0,0,0,0.014069623
K_00161,nbp97_3,U.S. JGOFS AESOPS,19970114,1997,1,14,-76.4134,-177.9587,0.0044,0,0,0,0,0.0065,0.0022,0,0.0017,0,0.0181,0.0021,0.0027,0,0,0,0,0.0042,0,0.0378,0.018483914,0.00061942,0.002207576,0,0,9.22E-05,0.016396841
K_00162,nbp97_3,U.S. JGOFS AESOPS,19970114,1997,1,14,-76.4134,-177.9587,0.0038,0,0,0,0,0.0069,0.0024,0,0.0022,0,0.0192,0.0017,0.0016,0,0,0,0,0.0034,0,0.0336,0.018785776,0.000633005,0.001252921,0,0,0.000133513,0.012794784
K_00163,nbp97_3,U.S. JGOFS AESOPS,19970114,1997,1,14,-76.4134,-177.9587,0.0054,0,0,0,0,0.0087,0.003,0,0.0015,0,0.0202,0.0023,0.0018,0,0,0,0,0.0043,0,0.0382,0.019371739,0.001716065,0.001381086,0,0,3.02E-05,0.015700917
K_00164,nbp97_3,U.S. JGOFS AESOPS,19970114,1997,1,14,-76.4134,-177.9587,0.0036,0,0,0,0,0.008,0.0033,0,5.00E-04,0,0.0238,0.0013,0.0013,0,0.0012,0,0,0.0037,0,0.0372,0.021621786,0.00034132,0.000943598,0,0,0.00048821,0.013805087
K_00165,nbp97_3,U.S. JGOFS AESOPS,19970114,1997,1,14,-76.4134,-177.9587,0.0087,0,0,0,0,0.0072,0.0059,0,0.0029,0,0.0046,8.00E-04,0.0014,0,0,0,0,0.0062,0,0.0366,0.004713036,0.004532016,0.001148807,0,0,0.00189496,0.02431118
K_00166,rr_7,U.S. JGOFS AESOPS,19970114,1997,1,14,-61.6665,-168.8333,0.073,0,0.077,0,0,0.028,0.109,0,0,0,0.195,0.015,0.002,0,0,0,0,0.016,0,0.306,0.165344802,0.035431137,0.010198538,0,0,0.095025523,0
K_00167,rr_7,U.S. JGOFS AESOPS,19970114,1997,1,14,-61.6667,-168.8333,0.112,0,0.225,0,0.015,0.01,0.314,0,0,0,0.137,0.137,0.001,0.001,0,0,0,0.008,0,0.365,0.34568181,0,0,0.011515338,0,0.000603971,0.006727632
K_00168,rr_7,U.S. JGOFS AESOPS,19970114,1997,1,14,-61.6667,-168.8333,0.103,0,0.208,0,0.014,0.011,0.316,0,0,0,0.135,0.134,0,0.001,0,0,0,0.007,0,0.401,0.355519048,0,0,0.01114092,0,0.02704218,0.006101767
K_00169,rr_7,U.S. JGOFS AESOPS,19970114,1997,1,14,-61.6667,-168.8333,0.11,0,0.233,0,0.011,0.01,0.328,0,0,0,0.144,0.141,0,0,0,0,0,0.007,0,0.372,0.357883501,0,0,0.00835256,0,0,0.005763939
K_00170,rr_7,U.S. JGOFS AESOPS,19970114,1997,1,14,-61.6665,-168.8333,0.117,0,0.248,0,0.012,0.012,0.404,0,0,0,0.17,0.164,0.001,0.001,0,0,0,0.009,0,0.526,0.050157431,0.005330665,0.001748583,0.008301454,0,0.454362414,0.006099454
K_00171,rr_7,U.S. JGOFS AESOPS,19970114,1997,1,14,-61.6665,-168.8333,0.113,0,0.256,0,0.014,0.013,0.438,0,0,0,0.155,0.157,0.001,0.001,0,0,0,0.009,0,0.597,0.047463114,0.008617092,0.002366809,0.010065784,0,0.522151694,0.006335507
K_00172,rr_7,U.S. JGOFS AESOPS,19970114,1997,1,14,-61.6665,-168.8333,0.168,0,0.347,0,0.017,0.018,0.569,0,0,0,0.23,0.11,0.002,0.001,0,0,0,0.008,0,0.786,0.070671393,0.010578867,0.007234985,0.012247765,0,0.679636994,0.005629996
K_00173,rr_7,U.S. JGOFS AESOPS,19970114,1997,1,14,-61.6665,-168.8333,0.307,0,0.544,0,0.014,0.04,0.758,0,0,0,0.632,0.083,0.007,0,0,0,0,0.015,0,1.254,0.220454758,0.03244917,0.037131181,0.041165785,0,0.880929087,0.041870019
K_00174,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.5007,169.9908,0.1421,0,0,0,0,0.0188,0.0153,0,0,0,0.2224,0.1846,0,0,0,0,0,0,0,1.6456,1.249075861,0,0,0,0,0.396524139,0
K_00175,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.4853,171.9678,0.7833,0,0,0,0,0,0.057,0,0,0,4.5764,0.4427,0,0,0,0,0,0,0,5.5223,5.512797185,0,0.009502815,0,0,0,0
K_00176,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.5007,169.9908,0.1618,0,0,0,0.011,0.0201,0.1754,0,0,0,1.0023,0.1702,0.0424,0,0,0,0,0.0773,0,1.4821,0.957684177,0.029930544,0.226342182,0.008099265,0,0.196032823,0.06401101
K_00177,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.5007,169.9908,0.1448,0,0,0,0.0376,0.0144,0.2002,0,0.0281,0,1.0706,0.1656,0,0,0.0424,0,0,0.0528,0,1.518,1.200320697,0.001909314,1.52E-05,0.128042157,0,0.127984034,0.059728585
K_00178,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.5007,169.9908,0.0809,0,0,0,0,0,0.2012,0,0,0,1.0191,0.1983,0.047,0,0,0,0,0.0529,0,1.2508,0.996610319,0,0.020764043,0,0,0.195642372,0.037783266
K_00179,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.5007,169.9908,0.1578,0,0,0,0,0.0142,0.2359,0,0,0,1.2548,0.1663,0.0403,0,0,0,0,0,0,1.5741,1.276718793,0.005508866,0.035204098,0,0,0.256668243,0
K_00180,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.5007,169.9908,0.1727,0,0,0,0.0063,0.0163,0.2387,0,0.0048,0,1.312,0.2685,0.0787,0,0,0,0,0,0,1.8302,1.156154485,0.002948793,0.037067907,0.020035611,0,0.613993204,0
K_00181,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.4853,171.9678,0.5094,0,0,0,0.0391,0.0294,0.3437,0,0,0,4.1283,0.314,0,0,0,0,0,0,0,4.9325,4.176614215,0.001748218,0,0.126646458,0,0.627491109,0
K_00182,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.4853,171.9678,0.8392,0,0,0,0.0362,0.0872,0.3761,0,0,0,4.6297,0.4782,0,0,0,0,0,0.2073,0,5.6384,4.925536177,0.01808709,0,0.117818323,0,0.57695841,0
K_00183,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.4853,171.9678,0.747,0,0,0,0,0.0357,0.385,0,0,0,4.4375,0.2818,0,0,0,0,0,0,0,5.4687,4.745980219,0.002699054,0,0,0,0.720020727,0
K_00184,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.4853,171.9678,0.7373,0,0,0,0.0449,0.0443,0.3874,0,0,0,4.5849,0.4382,0,0,0,0,0,0,0,5.5316,4.68531749,0.005405832,0,0.145589169,0,0.69528751,0
K_00185,nbp97_1,U.S. JGOFS AESOPS,19970115,1997,1,15,-76.4853,171.9678,0.6278,0,0,0,0.0672,0.0997,0.3884,0,0.0242,0,4.507,0.3939,0,0,0,0,0,0.2067,0,5.3368,4.488170677,0.02255378,0,0.217582858,0,0.608492685,0
K_00186,nbp97_8,U.S. JGOFS AESOPS,19970115,1997,1,15,-73.5055,176.9145,0.0012,0,0,0,0.0172,0.008,0.0065,0,0,0,0.0222,0.0565,0,0,0,0,0,0,0,0.0675,0.036364787,0.00835639,0.00217662,0.020602202,0,0,0
K_00187,nbp97_8,U.S. JGOFS AESOPS,19970115,1997,1,15,-73.5055,176.9145,0.0064,0,0,0,0,0.0154,0.0131,0,0.007,0.0033,0.0456,0.0045,0.0052,0,0,0,0,0.0327,0,0.1508,0.045127535,0.00076881,0.00411989,0,0,0.005312106,0.095471659
K_00188,nbp97_8,U.S. JGOFS AESOPS,19970115,1997,1,15,-73.5055,176.9145,0.0125,0,0,0,0.0039,0.0199,0.0332,0,0.0101,0.0051,0.0644,0.0112,0.0054,0,0,0,0,0.0668,0,0.2742,0.053113475,0.021498155,0.023961749,0.002118268,0,0,0.173508353
